NO,최초입사연도,산지,마번,마명,생산국,성별,털색,부마,모마,생산자,경매일,경매가,최초경주마입사일,출전,1위횟수,2위횟수,수득상금,승률,최고군,최초출전일,입사시조,입사시조교사,최초출발검사합격일,출생년도,심사 합격마,육성훈련합격일,육성조련사,경주마가격,포입여부
4279,2019,국산,41286,패션블레이드,한국,암,회색,올드패션드,절호찬스,이광림,,,2019-07-28,10,3,2,73460000,30,3,2021-03-06,13,강병은,2019-12-04,2017,1,2019-05-24,전호용,"49,800,000",
3823,2019,국산,41135,고어헤드,한국,암,밤색,올드패션드,금발미녀,현대영,,,2019-05-25,8,0,0,4990000,0,6,2020-07-19,43,서정하,2019-07-03,2017,1,2019-05-24,박복규,"35,000,000",
4375,2019,국산,41169,온리위너,한국,암,갈색,올드패션드,기억날그날,손병철,,,2019-11-21,13,0,2,20920000,0,5,2020-08-15,40,송문길,2020-02-20,2017,1,2019-05-24,이상근,,
3481,2019,국산,40361,이천특급,한국,거,밤색,올드패션드,아이디이천,이종욱,,,2019-06-30,8,0,0,,0,6,2019-08-10,33,서인석,2019-07-12,2017,1,2019-05-24,이상근,,
4425,2019,국산,41412,아임유어패션,한국,수,회색,올드패션드,어니터치커,김을분,,,2019-06-09,14,6,2,194410000,42.9,2,2019-08-30,9,양귀선,2019-07-06,2017,1,2019-05-24,박복규,,
3527,2019,국산,40932,헤리티지,한국,수,갈색,채플로열,세계유산,홍인남,2019-06-18,"10,000,000",2019-07-04,12,0,0,2400000,0,6,2019-09-21,24,서홍수,2019-07-24,2017,1,2019-05-24,김용선,"10,000,000",
3465,2019,국산,40625,그린볼트,한국,암,갈색,컬러즈플라잉,골든데일,태영영농조합법인,2019-03-19,"32,000,000",2019-06-15,5,0,0,4600000,0,6,2020-06-28,6,홍대유,2020-01-15,2017,1,2019-05-24,김용선,"32,000,000",
3232,2019,국산,40416,청담파이어,한국,수,갈색,테스타마타,라이파이,임정균,,,2019-06-30,16,2,3,96440000,12.5,4,2019-10-25,4,임금만,2019-08-28,2017,1,2019-05-24,고명주,,
3853,2019,국산,40984,트라이엄프캣,한국,수,갈색,토우트,백두캣,농업회사법인주식회사골드원,,,2019-06-28,10,1,2,59200000,10,4,2019-10-25,15,안우성,2019-09-18,2017,1,2019-05-24,고명주,"28,000,000",
3291,2019,국산,40726,퀸오브더월드,한국,암,흑갈색,페더럴리스트,유아더베스트,금악목장,,,2019-06-02,18,6,4,277350000,33.3,2,2019-10-06,26,방동석,2019-08-17,2017,1,2019-05-24,박승호,,
3980,2019,국산,41164,전설의보스,한국,거,갈색,페더럴리스트,영크라운,박동훈,,,2019-06-09,18,4,2,140640000,22.2,3,2019-12-06,8,토마스,2019-07-06,2017,1,2019-05-24,고명주,,
3464,2019,국산,40362,독보천하,한국,암,밤색,포리스트캠프,코인도르,이종욱,2019-06-18,"45,000,000",2019-06-22,13,1,2,61560000,7.7,4,2019-09-01,29,배휴준,2019-07-12,2017,1,2019-05-24,박복규,"45,000,000",
3706,2019,국산,41161,빅리버,한국,암,갈색,포리스트캠프,리버브룩,이종욱,,,2019-06-30,15,1,1,51230000,6.7,5,2019-10-19,33,서인석,2019-09-25,2017,1,2019-05-24,박복규,,
3500,2019,국산,40744,장산사수대,한국,수,갈색,피스룰즈,백스터홀,유상호,,,2019-12-22,3,0,0,,0,6,2020-07-26,14,이신영,2020-02-20,2017,1,2019-05-24,전호용,"71,100,000",
3326,2019,국산,40363,태산특급,한국,암,밤색,피스룰즈,태산번쩍,이종욱,,,2019-09-28,1,0,0,,0,6,2019-12-21,13,이희영,2019-10-16,2017,1,2019-05-24,박복규,,
3908,2019,국산,41483,핵삭스,한국,수,갈색,한센,캔들글로우,김호균,2018-11-27,"63,000,000",2019-05-25,7,2,2,60990000,28.6,4,2020-06-27,31,강환민,2020-03-12,2017,1,2019-05-24,박승호,"63,000,000",
4226,2019,국산,41172,스트롱마인드,한국,수,갈색,한센,인디어러,손병철,,,2019-09-09,11,0,0,24740000,0,5,2019-12-28,24,김길중,2019-11-02,2017,1,2019-05-24,이상근,"25,000,000",
3881,2019,국산,40907,삼바킹,한국,거,갈색,홍지,와이어덕,오원석,,,2019-06-29,,,,,,,,18,박대흥,2019-08-07,2017,1,2019-05-24,오원석,"35,000,000",
3838,2019,국산,40863,글로리파이터,한국,암,갈색,TEMPLE CITY,블랙파워Ⅱ,진동운,,,2019-07-06,12,0,1,23610000,0,5,2019-12-07,42,이관호,2019-08-07,2017,1,2019-05-22,양승희,"55,000,000",포입말
3437,2019,국산,40349,클린업해피,한국,거,갈색,PAYNTER,드림딜라이트,이용대,,,2019-05-25,14,4,5,187800000,28.6,2,2019-10-19,50,박재우,2019-07-11,2017,1,2019-05-22,이재현,"75,000,000",포입말
4292,2019,국산,41084,신의바다,한국,암,밤색,남해대왕,스마티코타,신상섭,,,2019-05-26,,,,,,,,13,강병은,2020-04-22,2017,1,2019-05-22,한국생협C,"50,000,000",
3933,2019,국산,41074,테라스피드,한국,수,갈색,디바인파크,야호돌핀스,박성구,,,2019-06-01,10,0,2,15000000,0,5,2019-08-18,50,박재우,2019-07-03,2017,1,2019-05-22,이재현,"40,000,000",
3095,2019,국산,41646,라피도아레스,한국,암,갈색,라이언메탈,트라피컬선셋,김세민,,,2019-07-06,12,3,3,100270000,25,4,2019-11-02,40,송문길,2019-08-08,2017,1,2019-05-22,한국생협C,"70,000,000",
4336,2019,국산,41225,센킹,한국,거,갈색,록하드텐,버추얼,양호규,,,2019-06-01,10,0,0,960000,0,6,2019-08-17,15,박희철,2019-07-03,2017,1,2019-05-22,김영주,"40,000,000",
3040,2019,국산,40284,라온블러드,한국,암,갈색,머스킷맨,마이네샹젤리제,손천수,,,2019-05-25,13,1,1,57200000,7.7,5,2019-08-10,22,안병기,2019-06-19,2017,1,2019-05-22,,"20,000,000",
3521,2019,국산,40724,킹스데이,한국,수,갈색,머스킷맨,예당,금악목장,,,2019-08-17,1,0,0,,0,6,2019-10-26,14,이신영,2019-09-04,2017,1,2019-05-22,한국생협C,,
4389,2019,국산,41432,배다리황후,한국,암,갈색,머스킷맨,브레시,김영주,,,2019-10-27,5,0,0,,0,6,2020-02-14,12,조용배,2019-11-23,2017,1,2019-05-22,김영주,,
3430,2019,국산,40825,헬로금성,한국,암,갈색,메니피,헬로다이너,조창규,,,2019-06-29,15,0,0,9120000,0,6,2019-09-21,32,김윤섭,2019-08-07,2017,1,2019-05-22,이재현,,
3317,2019,국산,40601,스타오름,한국,수,갈색,메니피,인티미시미,권주순,,,2019-05-26,15,7,0,192000000,46.7,2,2019-07-26,2,강형곤,2019-06-19,2017,1,2019-05-22,이재현,,
3422,2019,국산,40764,사이먼레이디,한국,암,갈색,사이먼퓨어,퍼펙트레이디,농업회사법인 주식회사 연학,,,2019-06-16,8,0,0,7850000,0,6,2019-11-01,20,최기홍,2019-08-02,2017,1,2019-05-22,김영주,"30,000,000",
3663,2019,국산,40603,선더킹,한국,수,갈색,선더모카신,어걸네임드필,김경남,,,2019-06-21,16,5,1,157930000,31.3,2,2019-10-11,9,양귀선,2019-08-02,2017,1,2019-05-22,김경남,"35,000,000",
3921,2019,국산,41120,이터널메모리,한국,거,갈색,스트라이크어게인,베씸,조창규,,,2019-05-25,18,3,1,101230000,16.7,4,2019-07-20,50,박재우,2019-06-12,2017,1,2019-05-22,이재현,"40,000,000",
4008,2019,국산,41054,제니스파워,한국,거,밤색,애니기븐새터데이,사토시,김기석,,,2019-06-02,3,0,0,,0,6,2019-11-15,4,임금만,2019-07-17,2017,1,2019-05-22,김경남,"40,000,000",
3743,2019,국산,41439,투투데이,한국,수,갈색,애니기븐새터데이,나바이어,이영선,,,2019-05-26,8,0,0,11520000,0,5,2019-07-19,2,강형곤,2019-06-19,2017,1,2019-05-22,김영주,"27,000,000",
3866,2019,국산,41422,제주의별,한국,수,갈색,에이스갤러퍼,볼드가드니스,이경하,2019-07-02,"20,000,000",2019-07-14,5,0,0,4400000,0,6,2019-10-25,14,윤영훈,2019-09-07,2017,1,2019-05-22,한국생협C,"20,000,000",
3514,2019,국산,41081,슈퍼파크,한국,암,갈색,엑톤파크,래피즈로즈,송용만,2019-03-19,"30,000,000",2019-06-01,23,0,0,2250000,0,6,2019-11-16,29,배휴준,2019-07-18,2017,1,2019-05-22,김영주,"30,000,000",
2989,2019,국산,40347,레전드스톰,한국,수,갈색,오피서,걸즈라이크,이용대,,,2019-05-25,11,4,2,168750000,36.4,2,2019-09-22,10,정호익,2019-06-05,2017,1,2019-05-22,양승희,"43,000,000",
4128,2019,국산,41066,영성빅토리,한국,거,회색,올드패션드,퍼세이,김준현,,,2019-05-26,11,2,1,74400000,18.2,4,2019-10-11,20,최기홍,2019-07-27,2017,1,2019-05-22,윤대근,"80,000,000",
3673,2019,국산,40999,일념통천,한국,암,회색,올드패션드,고운짓,이경하,,,2019-05-26,20,4,5,171550000,20,3,2020-06-19,33,권승주,2019-09-04,2017,1,2019-05-22,이경하,"30,000,000",
3098,2019,국산,40256,원더풀블루,한국,암,밤색,유로실버,배그대드커페이,(주)녹원목장,2018-10-30,"20,000,000",2019-06-15,,,,,,,,24,김길중,2019-06-29,2017,1,2019-05-22,윤대근,"20,000,000",
4041,2019,국산,41108,그레이트고,한국,암,갈색,채플로열,돈나구스카,전영환,,,2019-06-09,20,0,2,43240000,0,5,2019-12-06,17,장세한,2019-10-05,2017,1,2019-05-22,김경남,"30,000,000",
3061,2019,국산,41488,오주애마,한국,수,흑갈색,채플로열,스펠메이커,박승현,2019-03-19,"20,000,000",2019-06-08,6,0,0,,0,6,2019-09-29,32,김윤섭,2019-08-14,2017,1,2019-05-22,김영주,"20,000,000",
4411,2019,국산,41426,로열축복,한국,수,흑갈색,채플로열,웨이업데어,권주순,,,2019-06-29,13,0,0,16900000,0,5,2019-09-21,27,박병일,2019-08-14,2017,1,2019-05-22,이재현,,
3769,2019,국산,41623,독도사랑,한국,암,갈색,컬러즈플라잉,터치마이하트,김명식,,,2019-05-25,6,0,1,8800000,0,6,2020-06-27,40,송문길,2019-06-12,2017,1,2019-05-22,한국생협C,"100,000,000",
3511,2019,국산,41613,블루케이,한국,암,흑갈색,테스타마타,대싱플래티넘,김명식,,,2019-06-01,11,3,1,69840000,27.3,4,2019-08-24,5,우창구,2019-06-27,2017,1,2019-05-22,한국생협C,"70,000,000",
3797,2019,국산,41088,깊은함성,한국,수,흑갈색,토우트,깊은탄력,농업회사법인 주식회사 연학,,,2019-05-27,1,0,0,,0,6,2019-09-20,20,최기홍,2019-06-22,2017,1,2019-05-22,이경하,"20,000,000",
3729,2019,국산,40634,매직플랜,한국,암,밤색,플랜,딕시핫샷,(주)씨엔에이,,,2019-06-02,11,2,1,50480000,18.2,5,2020-02-01,10,정호익,2019-11-20,2017,1,2019-05-22,양승희,"40,000,000",
4418,2019,국산,41064,클레이위너,한국,수,회색,한센,프레리타운십,김용래,,,2019-06-01,7,0,2,21620000,0,5,2019-10-27,29,배휴준,2019-07-11,2017,1,2019-05-22,김경남,,
3333,2019,국산,40514,가나파크,한국,암,갈색,디바인파크,능인장,박정배,2019-03-19,"42,000,000",2019-06-01,8,2,1,59300000,25,4,2020-06-20,26,안해양,2019-06-26,2017,1,2019-05-10,김용선,"42,000,000",
4328,2019,국산,41476,레이디켈리,한국,암,갈색,디바인파크,빅터우먼,김석헌,,,2019-06-15,15,6,1,238250000,40,2,2019-12-08,26,안해양,2019-10-24,2017,1,2019-05-10,전호용,"41,000,000",
3946,2019,국산,41142,로드핑크,한국,암,갈색,록하드텐,새로운가문,고성남,2019-03-19,"35,000,000",2019-07-14,9,0,0,2790000,0,6,2019-10-19,26,안해양,2019-08-07,2017,1,2019-05-10,김용선,"35,000,000",
3353,2019,국산,40522,실버퍼스트,한국,암,갈색,록하드텐,일루시브로시,신상섭,2018-11-27,"25,000,000",2019-05-12,,,,,,6,,20,최기홍,2019-09-18,2017,1,2019-05-10,박복규,"25,000,000",
4276,2019,국산,41188,달리는빛깔,한국,수,갈색,메니피,그레노블,김종식,,,2019-05-18,21,3,3,85700000,14.3,4,2019-06-29,49,지용철,2019-05-29,2017,1,2019-05-10,박복규,,
3099,2019,국산,41241,무드포댄싱,한국,암,갈색,볼포니,겟코지위드카일리,박광순,,,2019-07-25,,,,,,,,14,윤영훈,2019-09-04,2017,1,2019-05-10,고명주,,
3256,2019,국산,41588,조커,한국,암,갈색,세트피스,미스트래블린,오원석,,,2019-06-09,,,,,,,,45,김순근,2019-07-17,2017,1,2019-05-10,,,
3554,2019,국산,40855,어플리트영,한국,수,갈색,어플리트어게인,스위트시트러스,이남일,,,2019-06-02,17,6,3,158660000,35.3,3,2019-07-26,2,강형곤,2019-06-19,2017,1,2019-05-10,김용선,"80,000,000",
3162,2019,국산,40304,뷰티힐,한국,암,갈색,엑톤파크,아이시미니스터,최상일,,,2019-06-09,6,1,0,14520000,16.7,5,2020-06-26,31,라이스,2019-08-24,2017,1,2019-05-10,고명주,,
3660,2019,국산,40921,슈퍼엑톤,한국,거,갈색,엑톤파크,슈퍼플러키,정병철,,,2019-05-18,22,2,1,76410000,9.1,4,2019-07-20,31,강환민,2019-06-19,2017,1,2019-05-10,전호용,,
3924,2019,국산,41334,장산엔진,한국,암,밤색,엑톤파크,선블레이드,오공학,,,2019-06-01,2,0,0,,0,6,2020-08-16,14,이신영,2019-07-03,2017,1,2019-05-10,전호용,,
4296,2019,국산,41254,그린마운틴,한국,수,갈색,오피서,엔들리스헤로인,(주)녹원목장,,,2019-06-08,6,0,0,5000000,0,6,2019-11-23,24,서홍수,2019-08-29,2017,1,2019-05-10,홍성호,"65,000,000",
4258,2019,국산,40947,아델스톰,한국,수,갈색,오피서,서머오페라,강태호,,,2019-07-01,3,1,0,42000000,33.3,5,2019-08-16,1,백광열,2019-07-17,2017,1,2019-05-10,오원석,"40,000,000",
3540,2019,국산,41607,위너블루,한국,거,회색,올드패션드,매직치프,전순임,2018-10-30,"40,000,000",2019-05-11,21,3,3,160810000,14.3,4,2019-08-10,5,우창구,2019-06-27,2017,1,2019-05-10,홍성호,"40,000,000",
3258,2019,국산,40667,보헤미안뮤직,한국,암,흑갈색,윈체스터,보헤미안소드,윤흥열,,,2019-06-09,5,0,0,2400000,0,6,2019-10-27,20,배대선,2019-06-26,2017,1,2019-05-10,김용선,"50,000,000",
4113,2019,국산,41251,베스트럭키,한국,수,갈색,컬러즈플라잉,스트링밴드,태영영농조합법인,2018-10-30,"56,000,000",2019-05-25,20,5,1,133850000,25,3,2019-08-11,28,최상식,2019-06-19,2017,1,2019-05-10,홍성호,"56,000,000",
3601,2019,국산,40371,스마트돌풍,한국,수,갈색,컬러즈플라잉,스마트퀸,전영환,,,2019-06-01,5,0,0,,0,6,2019-08-11,52,김동균,2019-06-20,2017,1,2019-05-10,전호용,"45,000,000",
3146,2019,국산,40647,펀치파워,한국,수,갈색,티즈원더풀,케익브레드,김영남,,,2019-05-11,13,1,0,24070000,7.7,5,2019-08-31,15,박희철,2019-07-11,2017,1,2019-05-10,김용선,"45,000,000",
3542,2019,국산,40431,그랜드플라이,한국,수,갈색,티즈원더풀,그랜드윙,(주)자성실업,,,2019-05-11,3,0,0,,0,6,2019-12-08,4,박윤규,2019-07-04,2017,1,2019-05-10,오원석,,
3619,2019,국산,40715,페더럴스타,한국,암,갈색,페더럴리스트,하얀누리,(주)금악목장,,,2019-08-11,13,1,0,25830000,7.7,5,2020-01-10,10,김남중,2019-10-26,2017,1,2019-05-10,박승호,"20,000,000",
3581,2019,국산,41242,스카이맨,한국,거,흑갈색,포리스트캠프,스카이라라,박광순,,,2019-06-07,,,,,,,,9,강성오,2019-08-14,2017,1,2019-05-10,고명주,,
3212,2019,국산,40591,닥터카슨,한국,수,갈색,한센,카슨즈캣,강태호,,,2019-05-12,21,8,6,682510000,38.1,1,2019-07-12,1,백광열,2019-06-01,2017,1,2019-05-10,오원석,"70,000,000",
4170,2019,국산,41057,삼정타퍼즈,한국,거,밤색,한센,타퍼즈,김수경,2018-10-30,"35,000,000",2019-05-18,10,1,1,18320000,10,5,2019-08-17,30,토니,2019-06-05,2017,1,2019-05-10,고명주,"35,000,000",
3475,2019,국산,40452,캡틴브라보,한국,거,갈색,투아너앤드서브,다이나믹퀄리티,김진건,,,2019-06-15,20,1,0,44090000,5,5,2019-12-21,19,곽영효,2019-08-22,2017,1,2019-05-08,김경남,"30,000,000",포입말
3424,2019,국산,40775,원더풀페더,한국,암,갈색,커널존,온더포디움,(주)녹원목장,,,2019-05-26,2,0,0,,0,6,2019-10-06,15,안우성,2019-08-02,2017,1,2019-05-08,윤대근,"24,000,000",포입말
3173,2019,국산,40609,라온슈퍼맨,한국,거,갈색,머스킷맨,휴지호프,농업회사법인(주)트리플크라운팜,,,2019-05-18,2,0,0,,0,6,2019-09-07,1,박종곤,2019-07-12,2017,1,2019-05-08,,"20,000,000",
4176,2019,국산,40949,라온베스트맨,한국,거,흑갈색,머스킷맨,미스콘체르토,손천수,,,2019-05-12,3,2,0,64800000,66.7,4,2019-07-07,1,박종곤,2019-06-05,2017,1,2019-05-08,한국생협C,"20,000,000",
3492,2019,국산,40500,라온리딩맨,한국,거,갈색,머스킷맨,데일리뉴스,김순건,,,2019-05-19,,,,,,6,,33,권승주,2019-08-14,2017,1,2019-05-08,한국생협C,"18,000,000",
4033,2019,국산,40901,메니챔프,한국,수,갈색,메니피,다이아몬드브리나,김호만,,,2019-05-18,22,5,3,247300000,22.7,2,2019-07-14,22,안병기,2019-05-29,2017,1,2019-05-08,전기혁,"42,000,000",
3543,2019,국산,40859,원더블레이드,한국,거,회색,메니피,원더퀸,임병효,,,2019-05-12,9,2,1,34960000,22.2,5,2020-01-10,31,라이스,2019-07-17,2017,1,2019-05-08,한국생협C,"170,000,000",
3553,2019,국산,41481,금아플로러스,한국,수,밤색,메니피,디렉션,김호균,,,2019-05-11,16,0,2,38310000,0,5,2019-08-10,14,이신영,2019-06-26,2017,1,2019-05-08,한국생협C,"130,000,000",
4148,2019,국산,41062,스피드댄서,한국,암,밤색,메니피,스피닝윈드,김용래,,,2019-05-25,11,0,0,5900000,0,6,2019-11-09,19,곽영효,2019-07-25,2017,1,2019-05-08,한국생협C,,
4083,2019,국산,40759,시크릿선더,한국,암,갈색,선더모카신,시크릿플레져,고창범,,,2019-12-28,5,0,0,,0,6,2020-07-25,7,구자흥,2020-01-22,2017,1,2019-05-08,이재현,,
3593,2019,국산,40421,가디스문,한국,암,갈색,스트라이크어게인,럭앤드페임,정성영농조합법인,,,2019-06-30,8,6,1,69180000,75,3,2020-10-16,19,김영관,2019-09-07,2017,1,2019-05-08,양승희,"40,000,000",
3824,2019,국산,41063,농본락,한국,암,갈색,애니기븐새터데이,클레이사격,김용래,,,2019-07-18,17,0,2,22390000,0,5,2019-12-08,20,배대선,2019-08-07,2017,1,2019-05-08,한국생협C,,
3737,2019,국산,40610,러피언파크,한국,거,갈색,엑톤파크,러피언켈,농업회사법인주식회사케이팜,,,2019-05-18,22,1,1,76290000,4.5,5,2019-07-27,53,김동철,2019-06-26,2017,1,2019-05-08,양승희,"20,000,000",
3750,2019,국산,40720,퀸오브퍼스트,한국,암,갈색,엑톤파크,라이징글로리,금악목장,,,2019-05-19,,,,,,6,,24,김길중,2019-07-13,2017,1,2019-05-08,한국생협C,,
3963,2019,국산,40854,밀리언메이커,한국,수,갈색,오피서,밀리언달러,이남일,,,2019-05-26,10,1,2,29100000,10,5,2019-10-06,15,안우성,2019-08-14,2017,1,2019-05-08,김경남,"45,000,000",
3197,2019,국산,40489,해피요정,한국,암,회색,올드패션드,소머치펀,김강석,,,2019-06-23,12,1,3,54860000,8.3,5,2019-10-25,6,구영준,2019-08-24,2017,1,2019-05-08,김경남,"70,000,000",
3998,2019,국산,40915,소서노레전드,한국,암,밤색,올드패션드,소서노,이용대,2018-11-27,"124,000,000",2019-07-13,5,1,0,22000000,20,5,2019-10-27,40,송문길,2019-08-21,2017,1,2019-05-08,한국생협C,"124,000,000",
3367,2019,국산,40599,로열천지,한국,거,갈색,채플로열,바이바이버디,권주순,,,2019-08-10,4,0,0,,0,6,2020-12-05,27,박병일,2019-09-04,2017,1,2019-05-08,이재현,"25,000,000",
3434,2019,국산,40547,컬러즈온리,한국,암,갈색,컬러즈플라잉,온리포윈,고창범,,,2019-12-28,6,0,0,,0,6,2020-07-26,7,구자흥,2020-01-22,2017,1,2019-05-08,이재현,,
4290,2019,국산,41044,닥터스카이,한국,수,갈색,토우트,명가의후예,김경민,2018-10-30,"57,000,000",2019-05-12,26,1,6,109470000,3.8,3,2019-07-26,1,백광열,2019-05-29,2017,1,2019-05-08,김경남,"57,000,000",
3501,2019,국산,40310,미라클드리밍,한국,거,밤색,페더럴리스트,미라클원더,금악목장,,,2019-05-12,20,4,8,270340000,20,1,2019-10-11,7,김병학,2019-07-10,2017,1,2019-05-08,한국생협C,"25,000,000",
3652,2019,국산,40576,백두산천지,한국,수,회색,한센,마운틴수,정환,,,2019-05-11,9,1,1,22610000,11.1,5,2019-09-07,35,임채덕,2019-07-18,2017,1,2019-05-08,김경남,"65,000,000",
3415,2019,국산,40686,원더풀플래시,한국,암,갈색,플래시백,캐시파이낸스,청호컴넷(주),,,2019-05-05,14,2,0,55200000,14.3,4,2019-07-12,26,방동석,2019-06-26,2017,1,2019-04-25,김용선,"24,000,000",포입말
4382,2019,국산,41338,청수라이더,한국,수,밤색,디바인파크,삼정라이더,임화정,2019-06-18,"20,000,000",2019-07-06,5,0,0,2420000,0,6,2020-02-02,32,김윤섭,2019-08-21,2017,1,2019-04-25,전호용,"20,000,000",
3560,2019,국산,40681,천지여걸,한국,암,밤색,사이먼퓨어,프리트인그란,조창석,,,2019-06-16,15,3,4,151440000,20,3,2019-10-27,52,김동균,2019-08-07,2017,1,2019-04-25,전호용,"10,000,000",
3421,2019,국산,40588,퍼펙트라이트,한국,암,갈색,선더모카신,주웰데어,최장석,,,2019-04-27,15,0,0,3960000,0,6,2019-07-06,5,우창구,2019-05-30,2017,1,2019-04-25,홍성호,"35,000,000",
